"";"id1";"id2";"tradeno";"bid1";"bid2";"payoff1";"payoff2"
"3492";10;5;3492;"cooperate";"cooperate";4;4
"3493";11;2;3493;"defect";"cooperate";5;0
"3494";1;12;3494;"cooperate";"defect";0;5
"3495";6;8;3495;"cooperate";"cooperate";4;4
"3496";15;9;3496;"cooperate";"defect";0;5
"3497";14;12;3497;"cooperate";"defect";0;5
"3498";4;13;3498;"cooperate";"cooperate";4;4
"3499";8;1;3499;"cooperate";"cooperate";4;4
"3500";2;15;3500;"cooperate";"cooperate";4;4
"3501";9;10;3501;"defect";"cooperate";5;0
"3502";11;5;3502;"defect";"cooperate";5;0
"3503";7;16;3503;"cooperate";"cooperate";4;4
"3504";3;6;3504;"defect";"defect";2;2
"3505";8;7;3505;"cooperate";"cooperate";4;4
"3506";5;3;3506;"cooperate";"defect";0;5
"3507";6;2;3507;"defect";"cooperate";5;0
"3508";12;16;3508;"defect";"cooperate";5;0
"3509";9;10;3509;"defect";"cooperate";5;0
"3510";11;14;3510;"defect";"defect";2;2
"3511";15;1;3511;"cooperate";"cooperate";4;4
"3512";13;4;3512;"cooperate";"cooperate";4;4
"3513";14;8;3513;"cooperate";"cooperate";4;4
"3514";3;15;3514;"defect";"cooperate";5;0
"3515";13;16;3515;"defect";"cooperate";5;0
"3516";11;7;3516;"cooperate";"cooperate";4;4
"3517";4;12;3517;"cooperate";"cooperate";4;4
"3518";1;9;3518;"cooperate";"defect";0;5
"3519";5;10;3519;"cooperate";"cooperate";4;4
"3520";6;2;3520;"defect";"cooperate";5;0
"3521";3;5;3521;"defect";"cooperate";5;0
"3522";2;14;3522;"cooperate";"defect";0;5
"3523";9;13;3523;"defect";"defect";2;2
"3524";10;15;3524;"cooperate";"cooperate";4;4
"3525";12;1;3525;"defect";"cooperate";5;0
"3526";16;11;3526;"cooperate";"defect";0;5
"3527";8;4;3527;"cooperate";"cooperate";4;4
"3528";6;7;3528;"cooperate";"cooperate";4;4
"3529";10;7;3529;"cooperate";"cooperate";4;4
"3530";14;4;3530;"cooperate";"cooperate";4;4
"3531";13;9;3531;"defect";"defect";2;2
"3532";16;3;3532;"cooperate";"defect";0;5
"3533";6;8;3533;"cooperate";"cooperate";4;4
"3534";12;2;3534;"defect";"cooperate";5;0
"3535";11;15;3535;"defect";"cooperate";5;0
"3536";5;1;3536;"cooperate";"cooperate";4;4
"3537";1;13;3537;"cooperate";"defect";0;5
"3538";16;11;3538;"cooperate";"defect";0;5
"3539";5;8;3539;"cooperate";"cooperate";4;4
"3540";7;12;3540;"cooperate";"cooperate";4;4
"3541";14;6;3541;"cooperate";"cooperate";4;4
"3542";3;2;3542;"defect";"cooperate";5;0
"3543";4;10;3543;"cooperate";"cooperate";4;4
"3544";9;15;3544;"defect";"cooperate";5;0
"3545";1;13;3545;"cooperate";"defect";0;5
"3546";10;12;3546;"cooperate";"defect";0;5
"3547";5;15;3547;"cooperate";"cooperate";4;4
"3548";11;3;3548;"defect";"defect";2;2
"3549";8;9;3549;"defect";"defect";2;2
"3550";14;7;3550;"cooperate";"cooperate";4;4
"3551";2;16;3551;"cooperate";"cooperate";4;4
"3552";6;4;3552;"cooperate";"cooperate";4;4
"3553";5;1;3553;"cooperate";"cooperate";4;4
"3554";2;4;3554;"cooperate";"cooperate";4;4
"3555";16;9;3555;"cooperate";"defect";0;5
"3556";10;11;3556;"cooperate";"defect";0;5
"3557";8;14;3557;"cooperate";"cooperate";4;4
"3558";12;15;3558;"defect";"cooperate";5;0
"3559";13;3;3559;"defect";"defect";2;2
"3560";6;7;3560;"cooperate";"cooperate";4;4
"3561";6;15;3561;"defect";"cooperate";5;0
"3562";13;4;3562;"cooperate";"cooperate";4;4
"3563";8;1;3563;"cooperate";"cooperate";4;4
"3564";10;3;3564;"cooperate";"defect";0;5
"3565";16;9;3565;"cooperate";"defect";0;5
"3566";14;2;3566;"defect";"cooperate";5;0
"3567";5;12;3567;"cooperate";"defect";0;5
"3568";11;7;3568;"cooperate";"cooperate";4;4
"3569";11;9;3569;"defect";"defect";2;2
"3570";7;14;3570;"cooperate";"cooperate";4;4
"3571";2;15;3571;"cooperate";"cooperate";4;4
"3572";13;3;3572;"defect";"defect";2;2
"3573";5;12;3573;"cooperate";"defect";0;5
"3574";1;4;3574;"cooperate";"cooperate";4;4
"3575";16;6;3575;"cooperate";"defect";0;5
"3576";10;8;3576;"cooperate";"cooperate";4;4
"3577";5;6;3577;"cooperate";"defect";0;5
"3578";1;15;3578;"cooperate";"cooperate";4;4
"3579";9;8;3579;"defect";"defect";2;2
"3580";3;2;3580;"defect";"cooperate";5;0
"3581";7;11;3581;"cooperate";"cooperate";4;4
"3582";12;13;3582;"cooperate";"cooperate";4;4
"3583";16;4;3583;"cooperate";"cooperate";4;4
"3584";10;14;3584;"cooperate";"defect";0;5
"3585";10;4;3585;"cooperate";"cooperate";4;4
"3586";2;7;3586;"cooperate";"cooperate";4;4
"3587";6;11;3587;"cooperate";"cooperate";4;4
"3588";3;15;3588;"defect";"cooperate";5;0
"3589";8;12;3589;"defect";"defect";2;2
"3590";1;9;3590;"cooperate";"defect";0;5
"3591";5;13;3591;"cooperate";"defect";0;5
"3592";16;14;3592;"cooperate";"defect";0;5
"3593";5;16;3593;"cooperate";"cooperate";4;4
"3594";13;11;3594;"cooperate";"defect";0;5
"3595";14;15;3595;"defect";"cooperate";5;0
"3596";6;12;3596;"cooperate";"cooperate";4;4
"3597";7;10;3597;"cooperate";"cooperate";4;4
"3598";4;2;3598;"cooperate";"cooperate";4;4
"3599";1;9;3599;"cooperate";"defect";0;5
"3600";3;8;3600;"defect";"defect";2;2
"3601";4;5;3601;"cooperate";"cooperate";4;4
"3602";2;3;3602;"cooperate";"defect";0;5
"3603";8;12;3603;"cooperate";"defect";0;5
"3604";14;6;3604;"cooperate";"cooperate";4;4
"3605";9;16;3605;"defect";"cooperate";5;0
"3606";13;10;3606;"defect";"cooperate";5;0
"3607";7;15;3607;"cooperate";"cooperate";4;4
"3608";1;11;3608;"cooperate";"defect";0;5
"3609";8;13;3609;"defect";"defect";2;2
"3610";7;3;3610;"defect";"defect";2;2
"3611";14;6;3611;"cooperate";"cooperate";4;4
"3612";16;10;3612;"cooperate";"cooperate";4;4
"3613";4;2;3613;"cooperate";"cooperate";4;4
"3614";1;12;3614;"cooperate";"defect";0;5
"3615";5;15;3615;"cooperate";"cooperate";4;4
"3616";11;9;3616;"defect";"defect";2;2
"3617";16;12;3617;"cooperate";"defect";0;5
"3618";2;6;3618;"cooperate";"defect";0;5
"3619";15;9;3619;"cooperate";"defect";0;5
"3620";11;7;3620;"cooperate";"cooperate";4;4
"3621";5;14;3621;"cooperate";"defect";0;5
"3622";4;3;3622;"defect";"defect";2;2
"3623";13;10;3623;"defect";"cooperate";5;0
"3624";8;1;3624;"cooperate";"cooperate";4;4
"3625";9;2;3625;"defect";"cooperate";5;0
"3626";14;10;3626;"defect";"cooperate";5;0
"3627";15;3;3627;"cooperate";"defect";0;5
"3628";7;13;3628;"defect";"defect";2;2
"3629";8;16;3629;"cooperate";"cooperate";4;4
"3630";12;4;3630;"cooperate";"cooperate";4;4
"3631";6;5;3631;"defect";"cooperate";5;0
"3632";1;11;3632;"cooperate";"defect";0;5
"3633";14;16;3633;"defect";"cooperate";5;0
"3634";9;1;3634;"defect";"cooperate";5;0
"3635";13;2;3635;"defect";"cooperate";5;0
"3636";15;3;3636;"cooperate";"defect";0;5
"3637";8;7;3637;"cooperate";"cooperate";4;4
"3638";11;10;3638;"defect";"cooperate";5;0
"3639";4;6;3639;"cooperate";"cooperate";4;4
"3640";5;12;3640;"cooperate";"defect";0;5
"3641";10;14;3641;"cooperate";"defect";0;5
"3642";4;12;3642;"cooperate";"cooperate";4;4
"3643";5;8;3643;"cooperate";"cooperate";4;4
"3644";2;15;3644;"cooperate";"cooperate";4;4
"3645";6;16;3645;"defect";"cooperate";5;0
"3646";9;1;3646;"defect";"cooperate";5;0
"3647";3;13;3647;"defect";"defect";2;2
"3648";11;7;3648;"cooperate";"cooperate";4;4
"3649";12;13;3649;"cooperate";"cooperate";4;4
"3650";4;7;3650;"cooperate";"cooperate";4;4
"3651";14;15;3651;"defect";"cooperate";5;0
"3652";16;5;3652;"cooperate";"cooperate";4;4
"3653";11;8;3653;"cooperate";"cooperate";4;4
"3654";10;3;3654;"cooperate";"defect";0;5
"3655";9;1;3655;"defect";"cooperate";5;0
"3656";6;2;3656;"defect";"cooperate";5;0
"3657";6;8;3657;"cooperate";"cooperate";4;4
"3658";14;1;3658;"defect";"cooperate";5;0
"3659";9;7;3659;"defect";"defect";2;2
"3660";10;12;3660;"cooperate";"defect";0;5
"3661";3;2;3661;"defect";"cooperate";5;0
"3662";15;13;3662;"cooperate";"defect";0;5
"3663";16;4;3663;"cooperate";"cooperate";4;4
"3664";5;11;3664;"cooperate";"defect";0;5
"3665";12;9;3665;"defect";"defect";2;2
"3666";16;15;3666;"cooperate";"cooperate";4;4
"3667";14;8;3667;"cooperate";"cooperate";4;4
"3668";10;7;3668;"cooperate";"cooperate";4;4
"3669";2;6;3669;"cooperate";"defect";0;5
"3670";5;1;3670;"cooperate";"cooperate";4;4
"3671";11;13;3671;"cooperate";"defect";0;5
"3672";3;4;3672;"defect";"defect";2;2
"3673";2;5;3673;"cooperate";"cooperate";4;4
"3674";4;8;3674;"cooperate";"cooperate";4;4
"3675";1;7;3675;"cooperate";"cooperate";4;4
"3676";14;12;3676;"defect";"cooperate";5;0
"3677";3;6;3677;"defect";"defect";2;2
"3678";13;16;3678;"defect";"cooperate";5;0
"3679";15;11;3679;"cooperate";"defect";0;5
"3680";9;10;3680;"defect";"cooperate";5;0
"3681";13;3;3681;"defect";"defect";2;2
"3682";2;15;3682;"cooperate";"cooperate";4;4
"3683";10;12;3683;"cooperate";"defect";0;5
"3684";4;7;3684;"cooperate";"cooperate";4;4
"3685";9;5;3685;"defect";"cooperate";5;0
"3686";1;14;3686;"cooperate";"defect";0;5
"3687";16;8;3687;"cooperate";"cooperate";4;4
"3688";11;6;3688;"cooperate";"cooperate";4;4
"3689";11;1;3689;"defect";"cooperate";5;0
"3690";2;7;3690;"cooperate";"cooperate";4;4
"3691";6;15;3691;"defect";"cooperate";5;0
"3692";4;12;3692;"cooperate";"cooperate";4;4
"3693";8;10;3693;"cooperate";"cooperate";4;4
"3694";16;3;3694;"cooperate";"defect";0;5
"3695";9;14;3695;"defect";"defect";2;2
"3696";5;13;3696;"cooperate";"defect";0;5
"3697";4;13;3697;"cooperate";"cooperate";4;4
"3698";14;15;3698;"defect";"cooperate";5;0
"3699";12;3;3699;"defect";"defect";2;2
"3700";11;8;3700;"cooperate";"cooperate";4;4
"3701";9;1;3701;"defect";"cooperate";5;0
"3702";5;6;3702;"cooperate";"defect";0;5
"3703";10;7;3703;"cooperate";"cooperate";4;4
"3704";2;16;3704;"cooperate";"cooperate";4;4
"3705";1;7;3705;"cooperate";"cooperate";4;4
"3706";4;2;3706;"cooperate";"cooperate";4;4
"3707";15;11;3707;"cooperate";"defect";0;5
"3708";10;16;3708;"cooperate";"cooperate";4;4
"3709";8;5;3709;"cooperate";"cooperate";4;4
"3710";6;3;3710;"defect";"defect";2;2
"3711";9;14;3711;"defect";"defect";2;2
"3712";12;13;3712;"cooperate";"cooperate";4;4
"3713";15;5;3713;"cooperate";"cooperate";4;4
"3714";3;2;3714;"defect";"cooperate";5;0
"3715";8;4;3715;"cooperate";"cooperate";4;4
"3716";11;14;3716;"defect";"defect";2;2
"3717";12;9;3717;"defect";"defect";2;2
"3718";13;10;3718;"defect";"cooperate";5;0
"3719";1;16;3719;"cooperate";"cooperate";4;4
"3720";7;6;3720;"cooperate";"cooperate";4;4
"3721";2;6;3721;"cooperate";"defect";0;5
"3722";13;10;3722;"defect";"cooperate";5;0
"3723";15;9;3723;"cooperate";"defect";0;5
"3724";12;4;3724;"cooperate";"cooperate";4;4
"3725";3;5;3725;"defect";"cooperate";5;0
"3726";8;7;3726;"cooperate";"cooperate";4;4
"3727";16;11;3727;"cooperate";"defect";0;5
"3728";1;14;3728;"cooperate";"defect";0;5
"3729";14;8;3729;"cooperate";"cooperate";4;4
"3730";3;13;3730;"defect";"defect";2;2
"3731";12;5;3731;"defect";"cooperate";5;0
"3732";2;9;3732;"cooperate";"defect";0;5
"3733";1;10;3733;"cooperate";"cooperate";4;4
"3734";4;15;3734;"cooperate";"cooperate";4;4
"3735";16;6;3735;"cooperate";"defect";0;5
"3736";11;7;3736;"cooperate";"cooperate";4;4
"3737";1;9;3737;"cooperate";"defect";0;5
"3738";3;16;3738;"defect";"cooperate";5;0
"3739";4;2;3739;"cooperate";"cooperate";4;4
"3740";13;14;3740;"cooperate";"defect";0;5
"3741";10;7;3741;"cooperate";"cooperate";4;4
"3742";11;5;3742;"defect";"cooperate";5;0
"3743";8;6;3743;"cooperate";"cooperate";4;4
"3744";12;15;3744;"defect";"cooperate";5;0
"3745";4;13;3745;"cooperate";"cooperate";4;4
"3746";1;14;3746;"cooperate";"defect";0;5
"3747";6;9;3747;"defect";"defect";2;2
"3748";10;16;3748;"cooperate";"cooperate";4;4
"3749";5;12;3749;"cooperate";"defect";0;5
"3750";3;2;3750;"defect";"cooperate";5;0
"3751";7;11;3751;"cooperate";"cooperate";4;4
"3752";8;15;3752;"cooperate";"cooperate";4;4
"3753";9;13;3753;"defect";"defect";2;2
"3754";16;11;3754;"cooperate";"defect";0;5
"3755";5;12;3755;"cooperate";"defect";0;5
"3756";4;6;3756;"cooperate";"cooperate";4;4
"3757";15;8;3757;"cooperate";"cooperate";4;4
"3758";3;10;3758;"defect";"cooperate";5;0
"3759";7;14;3759;"cooperate";"cooperate";4;4
"3760";2;1;3760;"cooperate";"cooperate";4;4
"3761";15;1;3761;"cooperate";"cooperate";4;4
"3762";5;10;3762;"cooperate";"cooperate";4;4
"3763";6;4;3763;"cooperate";"cooperate";4;4
"3764";3;16;3764;"defect";"cooperate";5;0
"3765";12;7;3765;"cooperate";"cooperate";4;4
"3766";8;2;3766;"cooperate";"cooperate";4;4
"3767";9;13;3767;"defect";"defect";2;2
"3768";11;14;3768;"defect";"defect";2;2
"3769";6;15;3769;"defect";"cooperate";5;0
"3770";10;13;3770;"cooperate";"defect";0;5
"3771";3;12;3771;"defect";"defect";2;2
"3772";4;7;3772;"cooperate";"cooperate";4;4
"3773";1;2;3773;"cooperate";"cooperate";4;4
"3774";14;5;3774;"defect";"cooperate";5;0
"3775";8;16;3775;"cooperate";"cooperate";4;4
"3776";9;11;3776;"defect";"defect";2;2
"3777";3;14;3777;"defect";"defect";2;2
"3778";9;15;3778;"defect";"cooperate";5;0
"3779";5;8;3779;"cooperate";"cooperate";4;4
"3780";7;12;3780;"cooperate";"cooperate";4;4
"3781";11;16;3781;"defect";"cooperate";5;0
"3782";2;4;3782;"cooperate";"cooperate";4;4
"3783";13;1;3783;"defect";"cooperate";5;0
"3784";6;10;3784;"defect";"cooperate";5;0
"3785";4;14;3785;"cooperate";"cooperate";4;4
"3786";5;7;3786;"cooperate";"cooperate";4;4
"3787";12;13;3787;"cooperate";"cooperate";4;4
"3788";2;1;3788;"cooperate";"cooperate";4;4
"3789";11;15;3789;"defect";"cooperate";5;0
"3790";3;6;3790;"defect";"defect";2;2
"3791";8;16;3791;"cooperate";"cooperate";4;4
"3792";10;9;3792;"cooperate";"defect";0;5
"3793";12;3;3793;"defect";"defect";2;2
"3794";7;9;3794;"defect";"defect";2;2
"3795";8;11;3795;"cooperate";"cooperate";4;4
"3796";10;1;3796;"cooperate";"cooperate";4;4
"3797";5;15;3797;"cooperate";"cooperate";4;4
"3798";4;13;3798;"cooperate";"cooperate";4;4
"3799";16;14;3799;"cooperate";"defect";0;5
"3800";2;6;3800;"cooperate";"defect";0;5
"3801";8;10;3801;"cooperate";"cooperate";4;4
"3802";16;14;3802;"cooperate";"defect";0;5
"3803";5;1;3803;"cooperate";"cooperate";4;4
"3804";4;3;3804;"defect";"defect";2;2
"3805";9;12;3805;"defect";"defect";2;2
"3806";11;15;3806;"defect";"cooperate";5;0
"3807";6;2;3807;"defect";"cooperate";5;0
"3808";13;7;3808;"defect";"defect";2;2
"3809";10;9;3809;"cooperate";"defect";0;5
"3810";1;3;3810;"cooperate";"defect";0;5
"3811";15;8;3811;"cooperate";"cooperate";4;4
"3812";14;13;3812;"cooperate";"defect";0;5
"3813";7;6;3813;"cooperate";"cooperate";4;4
"3814";4;5;3814;"cooperate";"cooperate";4;4
"3815";2;16;3815;"cooperate";"cooperate";4;4
"3816";12;11;3816;"cooperate";"defect";0;5
"3817";2;11;3817;"cooperate";"defect";0;5
"3818";4;8;3818;"cooperate";"cooperate";4;4
"3819";5;3;3819;"cooperate";"defect";0;5
"3820";1;13;3820;"cooperate";"defect";0;5
"3821";16;10;3821;"cooperate";"cooperate";4;4
"3822";7;15;3822;"cooperate";"cooperate";4;4
"3823";12;14;3823;"defect";"cooperate";5;0
"3824";6;9;3824;"defect";"defect";2;2
"3825";3;14;3825;"defect";"defect";2;2
"3826";4;8;3826;"cooperate";"cooperate";4;4
"3827";12;9;3827;"defect";"defect";2;2
"3828";5;13;3828;"cooperate";"defect";0;5
"3829";2;7;3829;"cooperate";"cooperate";4;4
"3830";6;15;3830;"defect";"cooperate";5;0
"3831";11;10;3831;"defect";"cooperate";5;0
"3832";1;16;3832;"cooperate";"cooperate";4;4
"3833";6;7;3833;"cooperate";"cooperate";4;4
"3834";15;11;3834;"cooperate";"defect";0;5
"3835";4;1;3835;"cooperate";"cooperate";4;4
"3836";2;10;3836;"cooperate";"cooperate";4;4
"3837";9;3;3837;"defect";"defect";2;2
"3838";12;16;3838;"defect";"cooperate";5;0
"3839";13;14;3839;"cooperate";"defect";0;5
"3840";8;5;3840;"cooperate";"cooperate";4;4
"3841";10;9;3841;"cooperate";"defect";0;5
"3842";14;11;3842;"defect";"defect";2;2
"3843";7;2;3843;"cooperate";"cooperate";4;4
"3844";12;5;3844;"defect";"cooperate";5;0
"3845";13;15;3845;"defect";"cooperate";5;0
"3846";3;16;3846;"defect";"cooperate";5;0
"3847";8;4;3847;"cooperate";"cooperate";4;4
"3848";6;1;3848;"defect";"cooperate";5;0
"3849";15;1;3849;"cooperate";"cooperate";4;4
"3850";13;16;3850;"defect";"cooperate";5;0
"3851";6;9;3851;"defect";"defect";2;2
"3852";14;10;3852;"defect";"cooperate";5;0
"3853";11;4;3853;"cooperate";"cooperate";4;4
"3854";5;8;3854;"cooperate";"cooperate";4;4
"3855";12;7;3855;"cooperate";"cooperate";4;4
"3856";2;3;3856;"cooperate";"defect";0;5
"3857";12;6;3857;"cooperate";"cooperate";4;4
"3858";14;4;3858;"cooperate";"cooperate";4;4
"3859";9;10;3859;"defect";"cooperate";5;0
"3860";11;2;3860;"defect";"cooperate";5;0
"3861";3;1;3861;"defect";"cooperate";5;0
"3862";13;16;3862;"defect";"cooperate";5;0
"3863";8;7;3863;"cooperate";"cooperate";4;4
"3864";15;5;3864;"cooperate";"cooperate";4;4
"3865";4;8;3865;"cooperate";"cooperate";4;4
"3866";7;6;3866;"cooperate";"cooperate";4;4
"3867";10;1;3867;"cooperate";"cooperate";4;4
"3868";14;16;3868;"defect";"cooperate";5;0
"3869";9;3;3869;"defect";"defect";2;2
"3870";15;2;3870;"cooperate";"cooperate";4;4
"3871";11;13;3871;"defect";"cooperate";5;0
"3872";5;12;3872;"cooperate";"defect";0;5
"3873";11;13;3873;"cooperate";"defect";0;5
"3874";3;14;3874;"defect";"defect";2;2
"3875";10;2;3875;"cooperate";"cooperate";4;4
"3876";6;15;3876;"defect";"cooperate";5;0
"3877";4;1;3877;"cooperate";"cooperate";4;4
"3878";5;9;3878;"cooperate";"defect";0;5
"3879";8;7;3879;"cooperate";"cooperate";4;4
"3880";12;16;3880;"defect";"cooperate";5;0
"3881";9;6;3881;"defect";"defect";2;2
"3882";4;11;3882;"cooperate";"cooperate";4;4
"3883";10;2;3883;"cooperate";"cooperate";4;4
"3884";15;1;3884;"cooperate";"cooperate";4;4
"3885";16;14;3885;"cooperate";"defect";0;5
"3886";7;12;3886;"cooperate";"cooperate";4;4
"3887";8;3;3887;"defect";"defect";2;2
"3888";13;5;3888;"defect";"cooperate";5;0
"3889";16;9;3889;"cooperate";"defect";0;5
"3890";5;14;3890;"cooperate";"defect";0;5
"3891";11;10;3891;"defect";"cooperate";5;0
"3892";3;13;3892;"defect";"defect";2;2
"3893";12;6;3893;"cooperate";"cooperate";4;4
"3894";4;8;3894;"cooperate";"cooperate";4;4
"3895";15;1;3895;"cooperate";"cooperate";4;4
"3896";2;7;3896;"cooperate";"cooperate";4;4
"3897";14;9;3897;"defect";"defect";2;2
"3898";1;16;3898;"cooperate";"cooperate";4;4
"3899";10;6;3899;"cooperate";"defect";0;5
"3900";12;5;3900;"defect";"cooperate";5;0
"3901";13;2;3901;"defect";"cooperate";5;0
"3902";11;15;3902;"defect";"cooperate";5;0
"3903";4;3;3903;"defect";"defect";2;2
"3904";7;8;3904;"cooperate";"cooperate";4;4
"3905";13;4;3905;"cooperate";"cooperate";4;4
"3906";8;6;3906;"cooperate";"cooperate";4;4
"3907";5;14;3907;"cooperate";"defect";0;5
"3908";16;15;3908;"cooperate";"cooperate";4;4
"3909";11;7;3909;"cooperate";"cooperate";4;4
"3910";3;1;3910;"defect";"cooperate";5;0
"3911";12;2;3911;"defect";"cooperate";5;0
"3912";9;10;3912;"defect";"cooperate";5;0
"3913";2;15;3913;"cooperate";"cooperate";4;4
"3914";3;8;3914;"defect";"defect";2;2
"3915";16;11;3915;"cooperate";"defect";0;5
"3916";7;1;3916;"cooperate";"cooperate";4;4
"3917";14;4;3917;"cooperate";"cooperate";4;4
"3918";12;13;3918;"cooperate";"cooperate";4;4
"3919";9;10;3919;"defect";"cooperate";5;0
"3920";6;5;3920;"defect";"cooperate";5;0
"3921";9;11;3921;"defect";"defect";2;2
"3922";8;10;3922;"cooperate";"cooperate";4;4
"3923";13;7;3923;"defect";"defect";2;2
"3924";5;3;3924;"cooperate";"defect";0;5
"3925";6;12;3925;"defect";"cooperate";5;0
"3926";16;14;3926;"cooperate";"defect";0;5
"3927";2;4;3927;"cooperate";"cooperate";4;4
"3928";1;15;3928;"cooperate";"cooperate";4;4
"3929";8;13;3929;"defect";"defect";2;2
"3930";16;1;3930;"cooperate";"cooperate";4;4
"3931";9;2;3931;"defect";"cooperate";5;0
"3932";5;6;3932;"cooperate";"defect";0;5
"3933";11;15;3933;"defect";"cooperate";5;0
"3934";3;14;3934;"defect";"defect";2;2
"3935";4;12;3935;"cooperate";"cooperate";4;4
"3936";10;7;3936;"cooperate";"cooperate";4;4
"3937";3;16;3937;"defect";"cooperate";5;0
"3938";14;12;3938;"cooperate";"cooperate";4;4
"3939";9;7;3939;"defect";"defect";2;2
"3940";15;2;3940;"cooperate";"cooperate";4;4
"3941";13;11;3941;"cooperate";"defect";0;5
"3942";8;6;3942;"cooperate";"cooperate";4;4
"3943";10;1;3943;"cooperate";"cooperate";4;4
"3944";4;5;3944;"cooperate";"cooperate";4;4
"3945";11;6;3945;"cooperate";"cooperate";4;4
"3946";15;3;3946;"cooperate";"defect";0;5
"3947";9;5;3947;"defect";"cooperate";5;0
"3948";10;1;3948;"cooperate";"cooperate";4;4
"3949";2;13;3949;"cooperate";"defect";0;5
"3950";4;16;3950;"cooperate";"cooperate";4;4
"3951";8;12;3951;"defect";"cooperate";5;0
"3952";7;14;3952;"cooperate";"cooperate";4;4
"3953";4;16;3953;"cooperate";"cooperate";4;4
"3954";11;5;3954;"defect";"cooperate";5;0
"3955";6;7;3955;"cooperate";"cooperate";4;4
"3956";2;8;3956;"cooperate";"cooperate";4;4
"3957";13;10;3957;"defect";"cooperate";5;0
"3958";9;14;3958;"defect";"defect";2;2
"3959";12;3;3959;"defect";"defect";2;2
"3960";1;15;3960;"cooperate";"cooperate";4;4
"3961";12;9;3961;"defect";"defect";2;2
"3962";13;15;3962;"defect";"cooperate";5;0
"3963";14;1;3963;"defect";"cooperate";5;0
"3964";2;10;3964;"cooperate";"cooperate";4;4
"3965";6;4;3965;"cooperate";"cooperate";4;4
"3966";16;8;3966;"cooperate";"cooperate";4;4
"3967";11;5;3967;"defect";"cooperate";5;0
"3968";7;3;3968;"defect";"defect";2;2
"3969";13;7;3969;"defect";"defect";2;2
"3970";3;9;3970;"defect";"defect";2;2
"3971";11;15;3971;"defect";"cooperate";5;0
"3972";10;12;3972;"cooperate";"defect";0;5
"3973";4;5;3973;"cooperate";"cooperate";4;4
"3974";16;14;3974;"cooperate";"defect";0;5
"3975";6;2;3975;"defect";"cooperate";5;0
"3976";1;8;3976;"cooperate";"cooperate";4;4
"3977";2;15;3977;"cooperate";"cooperate";4;4
"3978";4;11;3978;"cooperate";"cooperate";4;4
"3979";8;9;3979;"defect";"defect";2;2
"3980";5;1;3980;"cooperate";"cooperate";4;4
"3981";6;16;3981;"defect";"cooperate";5;0
"3982";14;7;3982;"cooperate";"cooperate";4;4
"3983";10;12;3983;"cooperate";"defect";0;5
"3984";13;3;3984;"defect";"defect";2;2
"3985";15;2;3985;"cooperate";"cooperate";4;4
"3986";13;4;3986;"cooperate";"cooperate";4;4
"3987";3;8;3987;"defect";"defect";2;2
"3988";14;16;3988;"defect";"cooperate";5;0
"3989";1;5;3989;"cooperate";"cooperate";4;4
"3990";10;7;3990;"cooperate";"cooperate";4;4
"3991";9;12;3991;"defect";"defect";2;2
"3992";6;11;3992;"cooperate";"cooperate";4;4
"3993";2;13;3993;"cooperate";"defect";0;5
"3994";16;8;3994;"cooperate";"cooperate";4;4
"3995";11;10;3995;"defect";"cooperate";5;0
"3996";6;14;3996;"cooperate";"cooperate";4;4
"3997";4;7;3997;"cooperate";"cooperate";4;4
"3998";3;9;3998;"defect";"defect";2;2
"3999";1;12;3999;"cooperate";"defect";0;5
"4000";5;15;4000;"cooperate";"cooperate";4;4
"4001";1;8;4001;"cooperate";"cooperate";4;4
"4002";6;9;4002;"defect";"defect";2;2
"4003";10;14;4003;"cooperate";"defect";0;5
"4004";13;12;4004;"cooperate";"cooperate";4;4
"4005";15;16;4005;"cooperate";"cooperate";4;4
"4006";4;2;4006;"cooperate";"cooperate";4;4
"4007";3;7;4007;"defect";"defect";2;2
"4008";5;11;4008;"cooperate";"defect";0;5
"4009";13;15;4009;"defect";"cooperate";5;0
"4010";14;2;4010;"defect";"cooperate";5;0
"4011";11;12;4011;"cooperate";"defect";0;5
"4012";1;10;4012;"cooperate";"cooperate";4;4
"4013";3;4;4013;"defect";"defect";2;2
"4014";7;5;4014;"cooperate";"cooperate";4;4
"4015";9;16;4015;"defect";"cooperate";5;0
"4016";6;8;4016;"cooperate";"cooperate";4;4
"4017";11;6;4017;"cooperate";"cooperate";4;4
"4018";9;12;4018;"defect";"defect";2;2
"4019";2;14;4019;"cooperate";"defect";0;5
"4020";16;10;4020;"cooperate";"cooperate";4;4
"4021";15;1;4021;"cooperate";"cooperate";4;4
"4022";5;3;4022;"cooperate";"defect";0;5
"4023";13;7;4023;"defect";"defect";2;2
"4024";4;8;4024;"cooperate";"cooperate";4;4
"4025";14;1;4025;"defect";"cooperate";5;0
"4026";12;2;4026;"defect";"cooperate";5;0
"4027";16;4;4027;"cooperate";"cooperate";4;4
"4028";5;6;4028;"cooperate";"defect";0;5
"4029";3;10;4029;"defect";"cooperate";5;0
"4030";9;13;4030;"defect";"defect";2;2
"4031";15;8;4031;"cooperate";"cooperate";4;4
"4032";7;11;4032;"cooperate";"cooperate";4;4
"4033";5;4;4033;"cooperate";"cooperate";4;4
"4034";6;2;4034;"defect";"cooperate";5;0
"4035";15;10;4035;"cooperate";"cooperate";4;4
"4036";12;8;4036;"defect";"defect";2;2
